ts_id,date,total,ShipMode,Segment,Region,Category
43,2018-10-31,43.936,Same Day,Consumer,South,Furniture
44,2015-03-31,371.57699999999994,Same Day,Consumer,South,Office Supplies
44,2015-06-30,310.688,Same Day,Consumer,South,Office Supplies
44,2015-07-31,63.264,Same Day,Consumer,South,Office Supplies
44,2015-10-31,11.85,Same Day,Consumer,South,Office Supplies
44,2016-03-31,150.408,Same Day,Consumer,South,Office Supplies
44,2016-05-31,10.272,Same Day,Consumer,South,Office Supplies
44,2016-10-31,10.688,Same Day,Consumer,South,Office Supplies
44,2017-02-28,7.83,Same Day,Consumer,South,Office Supplies
44,2017-05-31,14.73,Same Day,Consumer,South,Office Supplies
44,2017-07-31,101.48400000000001,Same Day,Consumer,South,Office Supplies
44,2017-08-31,17.34,Same Day,Consumer,South,Office Supplies
44,2017-10-31,37.425,Same Day,Consumer,South,Office Supplies
44,2017-11-30,10.74,Same Day,Consumer,South,Office Supplies
44,2017-12-31,85.224,Same Day,Consumer,South,Office Supplies
44,2018-05-31,386.301,Same Day,Consumer,South,Office Supplies
44,2018-06-30,25.344,Same Day,Consumer,South,Office Supplies
44,2018-08-31,80.564,Same Day,Consumer,South,Office Supplies
44,2018-10-31,15.888,Same Day,Consumer,South,Office Supplies
45,2015-10-31,23.472,Same Day,Consumer,South,Technology
45,2016-03-31,447.944,Same Day,Consumer,South,Technology
45,2016-10-31,67.768,Same Day,Consumer,South,Technology
45,2017-02-28,100.0,Same Day,Consumer,South,Technology
45,2017-05-31,1363.96,Same Day,Consumer,South,Technology
45,2017-07-31,852.96,Same Day,Consumer,South,Technology
45,2017-08-31,71.98,Same Day,Consumer,South,Technology
45,2017-11-30,36.192,Same Day,Consumer,South,Technology
45,2017-12-31,863.928,Same Day,Consumer,South,Technology
45,2018-05-31,627.168,Same Day,Consumer,South,Technology
46,2015-09-30,14.19,Same Day,Consumer,West,Furniture
46,2016-08-31,176.344,Same Day,Consumer,West,Furniture
46,2016-09-30,204.6,Same Day,Consumer,West,Furniture
46,2016-10-31,748.969,Same Day,Consumer,West,Furniture
46,2017-03-31,167.888,Same Day,Consumer,West,Furniture
46,2017-04-30,933.536,Same Day,Consumer,West,Furniture
46,2017-09-30,146.04,Same Day,Consumer,West,Furniture
46,2017-10-31,101.94,Same Day,Consumer,West,Furniture
46,2017-12-31,1256.056,Same Day,Consumer,West,Furniture
46,2018-05-31,18.28,Same Day,Consumer,West,Furniture
46,2018-09-30,409.728,Same Day,Consumer,West,Furniture
46,2018-11-30,435.168,Same Day,Consumer,West,Furniture
47,2015-06-30,44.478,Same Day,Consumer,West,Office Supplies
47,2015-09-30,84.6,Same Day,Consumer,West,Office Supplies
47,2015-10-31,27.792,Same Day,Consumer,West,Office Supplies
47,2016-04-30,23.84,Same Day,Consumer,West,Office Supplies
47,2016-06-30,16.64,Same Day,Consumer,West,Office Supplies
47,2016-07-31,3.366,Same Day,Consumer,West,Office Supplies
47,2016-08-31,13.888,Same Day,Consumer,West,Office Supplies
47,2016-10-31,595.242,Same Day,Consumer,West,Office Supplies
47,2016-11-30,161.152,Same Day,Consumer,West,Office Supplies
47,2017-03-31,9.702,Same Day,Consumer,West,Office Supplies
47,2017-04-30,42.976,Same Day,Consumer,West,Office Supplies
47,2017-09-30,124.58000000000001,Same Day,Consumer,West,Office Supplies
47,2017-10-31,76.98,Same Day,Consumer,West,Office Supplies
47,2017-11-30,253.92000000000002,Same Day,Consumer,West,Office Supplies
47,2017-12-31,561.9079999999999,Same Day,Consumer,West,Office Supplies
47,2018-01-31,129.3,Same Day,Consumer,West,Office Supplies
47,2018-03-31,6.08,Same Day,Consumer,West,Office Supplies
47,2018-05-31,101.062,Same Day,Consumer,West,Office Supplies
47,2018-06-30,122.97,Same Day,Consumer,West,Office Supplies
47,2018-07-31,25.99,Same Day,Consumer,West,Office Supplies
47,2018-08-31,206.67000000000002,Same Day,Consumer,West,Office Supplies
47,2018-09-30,1982.24,Same Day,Consumer,West,Office Supplies
47,2018-11-30,7.78,Same Day,Consumer,West,Office Supplies
47,2018-12-31,279.21999999999997,Same Day,Consumer,West,Office Supplies
48,2015-09-30,462.94,Same Day,Consumer,West,Technology
48,2015-10-31,179.97,Same Day,Consumer,West,Technology
48,2015-12-31,447.944,Same Day,Consumer,West,Technology
48,2016-04-30,239.94,Same Day,Consumer,West,Technology
48,2016-10-31,1295.84,Same Day,Consumer,West,Technology
48,2016-11-30,447.93,Same Day,Consumer,West,Technology
48,2017-10-31,199.99,Same Day,Consumer,West,Technology
48,2017-12-31,119.96,Same Day,Consumer,West,Technology
48,2018-03-31,164.792,Same Day,Consumer,West,Technology
48,2018-05-31,1399.93,Same Day,Consumer,West,Technology
48,2018-07-31,71.928,Same Day,Consumer,West,Technology
48,2018-09-30,79.96,Same Day,Consumer,West,Technology
49,2018-11-30,5.82,Same Day,Corporate,Central,Furniture
50,2015-09-30,0.876,Same Day,Corporate,Central,Office Supplies
50,2015-12-31,210.392,Same Day,Corporate,Central,Office Supplies
50,2016-11-30,542.178,Same Day,Corporate,Central,Office Supplies
50,2018-03-31,13.324000000000002,Same Day,Corporate,Central,Office Supplies
50,2018-05-31,41.28,Same Day,Corporate,Central,Office Supplies
50,2018-11-30,170.95,Same Day,Corporate,Central,Office Supplies
50,2018-12-31,750.68,Same Day,Corporate,Central,Office Supplies
51,2015-09-30,887.103,Same Day,Corporate,East,Furniture
51,2015-11-30,611.058,Same Day,Corporate,East,Furniture
51,2016-11-30,589.5840000000001,Same Day,Corporate,East,Furniture
51,2017-10-31,1800.72,Same Day,Corporate,East,Furniture
51,2017-11-30,84.81599999999999,Same Day,Corporate,East,Furniture
51,2017-12-31,787.02,Same Day,Corporate,East,Furniture
51,2018-08-31,1779.9,Same Day,Corporate,East,Furniture
51,2018-12-31,188.552,Same Day,Corporate,East,Furniture
52,2015-09-30,795.408,Same Day,Corporate,East,Office Supplies
52,2016-03-31,89.82,Same Day,Corporate,East,Office Supplies
52,2016-11-30,67.15,Same Day,Corporate,East,Office Supplies
52,2017-05-31,54.9,Same Day,Corporate,East,Office Supplies
52,2017-07-31,319.84000000000003,Same Day,Corporate,East,Office Supplies
52,2017-10-31,135.35,Same Day,Corporate,East,Office Supplies
52,2017-11-30,15.8,Same Day,Corporate,East,Office Supplies
52,2017-12-31,484.309,Same Day,Corporate,East,Office Supplies
52,2018-08-31,290.38200000000006,Same Day,Corporate,East,Office Supplies
52,2018-12-31,13.248,Same Day,Corporate,East,Office Supplies
53,2015-11-30,1049.97,Same Day,Corporate,East,Technology
53,2016-10-31,1035.8,Same Day,Corporate,East,Technology
53,2016-11-30,5193.780000000001,Same Day,Corporate,East,Technology
53,2017-07-31,341.991,Same Day,Corporate,East,Technology
53,2017-12-31,383.952,Same Day,Corporate,East,Technology
53,2018-08-31,1119.888,Same Day,Corporate,East,Technology
53,2018-09-30,829.83,Same Day,Corporate,East,Technology
53,2018-11-30,370.782,Same Day,Corporate,East,Technology
53,2018-12-31,164.388,Same Day,Corporate,East,Technology
54,2016-09-30,71.68,Same Day,Corporate,South,Furniture
54,2017-11-30,630.024,Same Day,Corporate,South,Furniture
55,2015-05-31,158.70999999999998,Same Day,Corporate,South,Office Supplies
55,2016-09-30,40.224000000000004,Same Day,Corporate,South,Office Supplies
55,2018-03-31,539.28,Same Day,Corporate,South,Office Supplies
55,2018-11-30,167.44,Same Day,Corporate,South,Office Supplies
56,2018-03-31,299.97,Same Day,Corporate,South,Technology
56,2018-11-30,7999.98,Same Day,Corporate,South,Technology
57,2015-05-31,567.12,Same Day,Corporate,West,Furniture
57,2016-07-31,2048.8559999999998,Same Day,Corporate,West,Furniture
57,2016-10-31,582.336,Same Day,Corporate,West,Furniture
57,2017-03-31,35.28,Same Day,Corporate,West,Furniture
57,2017-06-30,1293.488,Same Day,Corporate,West,Furniture
57,2017-09-30,63.2,Same Day,Corporate,West,Furniture
57,2018-01-31,427.59200000000004,Same Day,Corporate,West,Furniture
57,2018-09-30,655.152,Same Day,Corporate,West,Furniture
58,2015-05-31,359.32,Same Day,Corporate,West,Office Supplies
58,2015-08-31,131.568,Same Day,Corporate,West,Office Supplies
58,2015-10-31,255.85,Same Day,Corporate,West,Office Supplies
58,2016-12-31,12.96,Same Day,Corporate,West,Office Supplies
58,2017-03-31,25.35,Same Day,Corporate,West,Office Supplies
58,2017-06-30,303.42,Same Day,Corporate,West,Office Supplies
58,2017-08-31,45.96,Same Day,Corporate,West,Office Supplies
58,2018-08-31,83.88,Same Day,Corporate,West,Office Supplies
58,2018-09-30,1377.7600000000002,Same Day,Corporate,West,Office Supplies
58,2018-12-31,178.89000000000001,Same Day,Corporate,West,Office Supplies
59,2017-05-31,185.528,Same Day,Corporate,West,Technology
59,2017-08-31,1039.728,Same Day,Corporate,West,Technology
59,2018-07-31,2399.96,Same Day,Corporate,West,Technology
59,2018-11-30,1919.976,Same Day,Corporate,West,Technology
60,2017-09-30,701.372,Same Day,Home Office,Central,Furniture
60,2018-03-31,89.768,Same Day,Home Office,Central,Furniture
60,2018-10-31,262.11,Same Day,Home Office,Central,Furniture
60,2018-12-31,15.92,Same Day,Home Office,Central,Furniture
61,2016-05-31,107.75399999999999,Same Day,Home Office,Central,Office Supplies
61,2016-11-30,10.74,Same Day,Home Office,Central,Office Supplies
61,2017-04-30,10.272,Same Day,Home Office,Central,Office Supplies
61,2017-06-30,547.97,Same Day,Home Office,Central,Office Supplies
61,2017-09-30,2.308,Same Day,Home Office,Central,Office Supplies
61,2018-03-31,64.768,Same Day,Home Office,Central,Office Supplies
61,2018-11-30,65.84,Same Day,Home Office,Central,Office Supplies
61,2018-12-31,34.5,Same Day,Home Office,Central,Office Supplies
62,2018-03-31,1204.33,Same Day,Home Office,Central,Technology
62,2018-10-31,1439.92,Same Day,Home Office,Central,Technology
63,2016-09-30,85.3,Same Day,Home Office,East,Furniture
63,2017-03-31,30.336,Same Day,Home Office,East,Furniture
63,2017-11-30,113.568,Same Day,Home Office,East,Furniture
63,2018-09-30,429.154,Same Day,Home Office,East,Furniture
63,2018-11-30,79.974,Same Day,Home Office,East,Furniture
64,2016-06-30,5.904,Same Day,Home Office,East,Office Supplies
64,2016-12-31,253.986,Same Day,Home Office,East,Office Supplies
64,2017-07-31,105.59,Same Day,Home Office,East,Office Supplies
64,2018-09-30,28.842,Same Day,Home Office,East,Office Supplies
64,2018-10-31,24.55,Same Day,Home Office,East,Office Supplies
64,2018-11-30,722.344,Same Day,Home Office,East,Office Supplies
65,2016-12-31,799.984,Same Day,Home Office,East,Technology
65,2017-07-31,30.84,Same Day,Home Office,East,Technology
65,2018-09-30,239.976,Same Day,Home Office,East,Technology
66,2017-02-28,258.82,Same Day,Home Office,South,Furniture
67,2015-04-30,58.32,Same Day,Home Office,South,Office Supplies
67,2017-02-28,1227.0100000000002,Same Day,Home Office,South,Office Supplies
67,2017-05-31,261.1,Same Day,Home Office,South,Office Supplies
67,2018-06-30,117.62,Same Day,Home Office,South,Office Supplies
67,2018-10-31,7.968,Same Day,Home Office,South,Office Supplies
68,2015-04-30,200.97,Same Day,Home Office,South,Technology
68,2016-05-31,255.968,Same Day,Home Office,South,Technology
68,2017-02-28,589.68,Same Day,Home Office,South,Technology
69,2015-04-30,187.76,Same Day,Home Office,West,Furniture
69,2015-07-31,259.136,Same Day,Home Office,West,Furniture
69,2015-10-31,122.352,Same Day,Home Office,West,Furniture
69,2015-11-30,411.332,Same Day,Home Office,West,Furniture
69,2017-06-30,599.165,Same Day,Home Office,West,Furniture
69,2017-07-31,25.4,Same Day,Home Office,West,Furniture
69,2017-09-30,83.136,Same Day,Home Office,West,Furniture
69,2017-12-31,31.96,Same Day,Home Office,West,Furniture
69,2018-09-30,2270.248,Same Day,Home Office,West,Furniture
69,2018-11-30,227.45600000000002,Same Day,Home Office,West,Furniture
70,2015-04-30,106.96,Same Day,Home Office,West,Office Supplies
70,2015-09-30,5.67,Same Day,Home Office,West,Office Supplies
70,2015-10-31,15.28,Same Day,Home Office,West,Office Supplies
70,2015-11-30,55.48,Same Day,Home Office,West,Office Supplies
70,2016-11-30,4.304,Same Day,Home Office,West,Office Supplies
70,2017-07-31,82.02600000000001,Same Day,Home Office,West,Office Supplies
70,2017-12-31,1671.4640000000002,Same Day,Home Office,West,Office Supplies
70,2018-09-30,35.14,Same Day,Home Office,West,Office Supplies
70,2018-11-30,204.02000000000004,Same Day,Home Office,West,Office Supplies
71,2015-12-31,475.944,Same Day,Home Office,West,Technology
71,2017-07-31,249.456,Same Day,Home Office,West,Technology
71,2017-09-30,146.952,Same Day,Home Office,West,Technology
71,2018-07-31,4150.972,Same Day,Home Office,West,Technology
71,2018-11-30,738.4540000000001,Same Day,Home Office,West,Technology
72,2015-02-28,393.83,Second Class,Consumer,Central,Furniture
72,2015-04-30,1145.69,Second Class,Consumer,Central,Furniture
72,2015-05-31,107.772,Second Class,Consumer,Central,Furniture
72,2015-06-30,268.935,Second Class,Consumer,Central,Furniture
72,2015-08-31,421.372,Second Class,Consumer,Central,Furniture
72,2015-09-30,879.5699999999999,Second Class,Consumer,Central,Furniture
72,2015-10-31,263.591,Second Class,Consumer,Central,Furniture
72,2015-11-30,19.3,Second Class,Consumer,Central,Furniture
72,2015-12-31,23.976,Second Class,Consumer,Central,Furniture
72,2016-01-31,1405.7376,Second Class,Consumer,Central,Furniture
72,2016-03-31,4.712,Second Class,Consumer,Central,Furniture
72,2016-05-31,813.267,Second Class,Consumer,Central,Furniture
72,2016-07-31,391.367,Second Class,Consumer,Central,Furniture
72,2016-09-30,170.072,Second Class,Consumer,Central,Furniture
72,2017-04-30,30.344,Second Class,Consumer,Central,Furniture
72,2017-06-30,730.5949999999999,Second Class,Consumer,Central,Furniture
72,2017-09-30,2952.3556,Second Class,Consumer,Central,Furniture
72,2017-10-31,56.686,Second Class,Consumer,Central,Furniture
72,2017-11-30,301.96,Second Class,Consumer,Central,Furniture
72,2017-12-31,333.676,Second Class,Consumer,Central,Furniture
72,2018-01-31,1216.1,Second Class,Consumer,Central,Furniture
72,2018-03-31,2.91,Second Class,Consumer,Central,Furniture
72,2018-05-31,204.6664,Second Class,Consumer,Central,Furniture
72,2018-06-30,39.192,Second Class,Consumer,Central,Furniture
72,2018-09-30,765.625,Second Class,Consumer,Central,Furniture
72,2018-10-31,254.058,Second Class,Consumer,Central,Furniture
72,2018-11-30,46.552,Second Class,Consumer,Central,Furniture
72,2018-12-31,8.752,Second Class,Consumer,Central,Furniture
73,2015-02-28,166.56799999999998,Second Class,Consumer,Central,Office Supplies
73,2015-04-30,875.658,Second Class,Consumer,Central,Office Supplies
73,2015-05-31,79.136,Second Class,Consumer,Central,Office Supplies
73,2015-07-31,186.04000000000002,Second Class,Consumer,Central,Office Supplies
73,2015-09-30,123.03000000000002,Second Class,Consumer,Central,Office Supplies
73,2015-10-31,222.74,Second Class,Consumer,Central,Office Supplies
73,2015-12-31,2.92,Second Class,Consumer,Central,Office Supplies
73,2016-01-31,52.976,Second Class,Consumer,Central,Office Supplies
73,2016-03-31,252.60799999999998,Second Class,Consumer,Central,Office Supplies
73,2016-05-31,7.656,Second Class,Consumer,Central,Office Supplies
73,2016-07-31,415.96999999999997,Second Class,Consumer,Central,Office Supplies
73,2016-08-31,11.36,Second Class,Consumer,Central,Office Supplies
73,2016-09-30,232.58400000000003,Second Class,Consumer,Central,Office Supplies
73,2016-10-31,14.280000000000001,Second Class,Consumer,Central,Office Supplies
73,2016-11-30,71.59,Second Class,Consumer,Central,Office Supplies
73,2017-01-31,15.552,Second Class,Consumer,Central,Office Supplies
73,2017-02-28,56.82,Second Class,Consumer,Central,Office Supplies
73,2017-06-30,33.328,Second Class,Consumer,Central,Office Supplies
73,2017-07-31,219.84,Second Class,Consumer,Central,Office Supplies
73,2017-08-31,146.66000000000003,Second Class,Consumer,Central,Office Supplies
73,2017-09-30,546.3879999999999,Second Class,Consumer,Central,Office Supplies
73,2017-10-31,91.912,Second Class,Consumer,Central,Office Supplies
73,2017-11-30,134.656,Second Class,Consumer,Central,Office Supplies
73,2017-12-31,74.256,Second Class,Consumer,Central,Office Supplies
73,2018-01-31,5915.349999999999,Second Class,Consumer,Central,Office Supplies
73,2018-02-28,251.112,Second Class,Consumer,Central,Office Supplies
73,2018-03-31,101.71600000000001,Second Class,Consumer,Central,Office Supplies
73,2018-04-30,698.104,Second Class,Consumer,Central,Office Supplies
73,2018-05-31,891.53,Second Class,Consumer,Central,Office Supplies
73,2018-07-31,11.68,Second Class,Consumer,Central,Office Supplies
73,2018-09-30,509.712,Second Class,Consumer,Central,Office Supplies
73,2018-10-31,96.53200000000001,Second Class,Consumer,Central,Office Supplies
73,2018-11-30,170.194,Second Class,Consumer,Central,Office Supplies
73,2018-12-31,502.248,Second Class,Consumer,Central,Office Supplies
74,2015-07-31,23.84,Second Class,Consumer,Central,Technology
74,2015-09-30,344.826,Second Class,Consumer,Central,Technology
74,2015-10-31,119.976,Second Class,Consumer,Central,Technology
74,2015-11-30,111.79,Second Class,Consumer,Central,Technology
74,2016-01-31,398.4,Second Class,Consumer,Central,Technology
74,2016-02-29,479.952,Second Class,Consumer,Central,Technology
74,2016-05-31,399.54,Second Class,Consumer,Central,Technology
74,2016-07-31,2176.3920000000003,Second Class,Consumer,Central,Technology
74,2016-09-30,1114.4,Second Class,Consumer,Central,Technology
74,2016-10-31,399.67999999999995,Second Class,Consumer,Central,Technology
74,2016-11-30,477.44000000000005,Second Class,Consumer,Central,Technology
74,2016-12-31,158.376,Second Class,Consumer,Central,Technology
74,2017-03-31,146.84199999999998,Second Class,Consumer,Central,Technology
74,2017-06-30,391.96,Second Class,Consumer,Central,Technology
74,2017-07-31,435.52000000000004,Second Class,Consumer,Central,Technology
74,2017-08-31,1567.224,Second Class,Consumer,Central,Technology
74,2017-09-30,777.5440000000001,Second Class,Consumer,Central,Technology
74,2017-11-30,392.56800000000004,Second Class,Consumer,Central,Technology
74,2018-04-30,155.34,Second Class,Consumer,Central,Technology
74,2018-07-31,159.75,Second Class,Consumer,Central,Technology
74,2018-09-30,409.65000000000003,Second Class,Consumer,Central,Technology
74,2018-10-31,874.1360000000001,Second Class,Consumer,Central,Technology
74,2018-11-30,239.96,Second Class,Consumer,Central,Technology
74,2018-12-31,104.88,Second Class,Consumer,Central,Technology
75,2015-01-31,127.104,Second Class,Consumer,East,Furniture
75,2015-03-31,8.32,Second Class,Consumer,East,Furniture
75,2015-05-31,499.197,Second Class,Consumer,East,Furniture
75,2015-09-30,3920.124,Second Class,Consumer,East,Furniture
75,2015-10-31,2023.016,Second Class,Consumer,East,Furniture
75,2015-11-30,52.96,Second Class,Consumer,East,Furniture
75,2015-12-31,1100.2,Second Class,Consumer,East,Furniture
75,2016-01-31,181.986,Second Class,Consumer,East,Furniture
75,2016-07-31,1931.04,Second Class,Consumer,East,Furniture
75,2016-08-31,14.91,Second Class,Consumer,East,Furniture
75,2016-10-31,245.16,Second Class,Consumer,East,Furniture
75,2016-11-30,1439.566,Second Class,Consumer,East,Furniture
75,2016-12-31,548.8199999999999,Second Class,Consumer,East,Furniture
75,2017-03-31,336.77000000000004,Second Class,Consumer,East,Furniture
75,2017-06-30,121.96,Second Class,Consumer,East,Furniture
75,2017-08-31,473.07500000000005,Second Class,Consumer,East,Furniture
75,2017-09-30,1082.052,Second Class,Consumer,East,Furniture
75,2017-11-30,428.634,Second Class,Consumer,East,Furniture
75,2017-12-31,1532.999,Second Class,Consumer,East,Furniture
75,2018-01-31,919.2389999999999,Second Class,Consumer,East,Furniture
75,2018-03-31,116.758,Second Class,Consumer,East,Furniture
75,2018-05-31,42.85,Second Class,Consumer,East,Furniture
75,2018-06-30,868.158,Second Class,Consumer,East,Furniture
75,2018-07-31,985.2099999999999,Second Class,Consumer,East,Furniture
75,2018-08-31,4416.174,Second Class,Consumer,East,Furniture
75,2018-09-30,909.9100000000001,Second Class,Consumer,East,Furniture
75,2018-11-30,531.324,Second Class,Consumer,East,Furniture
75,2018-12-31,109.48,Second Class,Consumer,East,Furniture
76,2015-01-31,48.66,Second Class,Consumer,East,Office Supplies
76,2015-03-31,344.976,Second Class,Consumer,East,Office Supplies
76,2015-05-31,38.256,Second Class,Consumer,East,Office Supplies
76,2015-08-31,285.216,Second Class,Consumer,East,Office Supplies
76,2015-09-30,1649.454,Second Class,Consumer,East,Office Supplies
76,2015-10-31,309.33,Second Class,Consumer,East,Office Supplies
76,2015-11-30,72.856,Second Class,Consumer,East,Office Supplies
76,2015-12-31,202.808,Second Class,Consumer,East,Office Supplies
76,2016-02-29,286.79,Second Class,Consumer,East,Office Supplies
76,2016-03-31,62.952,Second Class,Consumer,East,Office Supplies
76,2016-04-30,21.93,Second Class,Consumer,East,Office Supplies
76,2016-05-31,36.63,Second Class,Consumer,East,Office Supplies
76,2016-07-31,32.28,Second Class,Consumer,East,Office Supplies
76,2016-08-31,1043.8560000000002,Second Class,Consumer,East,Office Supplies
76,2016-09-30,414.62399999999997,Second Class,Consumer,East,Office Supplies
76,2016-10-31,165.55,Second Class,Consumer,East,Office Supplies
76,2016-11-30,3028.39,Second Class,Consumer,East,Office Supplies
76,2016-12-31,511.724,Second Class,Consumer,East,Office Supplies
76,2017-02-28,46.72,Second Class,Consumer,East,Office Supplies
76,2017-03-31,47.995999999999995,Second Class,Consumer,East,Office Supplies
76,2017-04-30,551.28,Second Class,Consumer,East,Office Supplies
76,2017-05-31,15.232,Second Class,Consumer,East,Office Supplies
76,2017-06-30,454.03799999999995,Second Class,Consumer,East,Office Supplies
76,2017-07-31,29.61,Second Class,Consumer,East,Office Supplies
76,2017-08-31,1836.21,Second Class,Consumer,East,Office Supplies
76,2017-09-30,366.64,Second Class,Consumer,East,Office Supplies
76,2017-10-31,12.42,Second Class,Consumer,East,Office Supplies
76,2017-11-30,132.45499999999998,Second Class,Consumer,East,Office Supplies
76,2017-12-31,1490.9920000000002,Second Class,Consumer,East,Office Supplies
76,2018-01-31,35.712,Second Class,Consumer,East,Office Supplies
76,2018-03-31,358.55000000000007,Second Class,Consumer,East,Office Supplies
76,2018-04-30,69.66,Second Class,Consumer,East,Office Supplies
76,2018-05-31,67.08,Second Class,Consumer,East,Office Supplies
76,2018-06-30,65.176,Second Class,Consumer,East,Office Supplies
76,2018-07-31,419.35,Second Class,Consumer,East,Office Supplies
76,2018-08-31,666.5520000000001,Second Class,Consumer,East,Office Supplies
76,2018-09-30,5426.299000000001,Second Class,Consumer,East,Office Supplies
76,2018-10-31,22.58,Second Class,Consumer,East,Office Supplies
76,2018-11-30,913.6080000000001,Second Class,Consumer,East,Office Supplies
76,2018-12-31,670.392,Second Class,Consumer,East,Office Supplies
77,2015-01-31,124.2,Second Class,Consumer,East,Technology
77,2015-03-31,479.97,Second Class,Consumer,East,Technology
77,2015-09-30,200.21999999999997,Second Class,Consumer,East,Technology
77,2015-11-30,842.5179999999999,Second Class,Consumer,East,Technology
77,2015-12-31,659.988,Second Class,Consumer,East,Technology
77,2016-01-31,587.346,Second Class,Consumer,East,Technology
77,2016-03-31,16.776,Second Class,Consumer,East,Technology
77,2016-04-30,1022.97,Second Class,Consumer,East,Technology
77,2016-07-31,269.982,Second Class,Consumer,East,Technology
77,2016-08-31,26.982,Second Class,Consumer,East,Technology
77,2016-09-30,633.734,Second Class,Consumer,East,Technology
77,2016-10-31,735.8940000000001,Second Class,Consumer,East,Technology
77,2016-11-30,1221.91,Second Class,Consumer,East,Technology
77,2016-12-31,1902.118,Second Class,Consumer,East,Technology
77,2017-03-31,312.76599999999996,Second Class,Consumer,East,Technology
77,2017-04-30,117.91999999999999,Second Class,Consumer,East,Technology
77,2017-06-30,239.97,Second Class,Consumer,East,Technology
77,2017-07-31,89.95,Second Class,Consumer,East,Technology
77,2017-08-31,59.97,Second Class,Consumer,East,Technology
77,2017-09-30,31.86,Second Class,Consumer,East,Technology
77,2017-11-30,1199.976,Second Class,Consumer,East,Technology
77,2017-12-31,177.94,Second Class,Consumer,East,Technology
77,2018-01-31,609.558,Second Class,Consumer,East,Technology
77,2018-03-31,925.9400000000002,Second Class,Consumer,East,Technology
77,2018-05-31,87.4,Second Class,Consumer,East,Technology
77,2018-06-30,479.952,Second Class,Consumer,East,Technology
77,2018-07-31,214.094,Second Class,Consumer,East,Technology
77,2018-09-30,1310.934,Second Class,Consumer,East,Technology
77,2018-11-30,1199.8700000000001,Second Class,Consumer,East,Technology
77,2018-12-31,20.37,Second Class,Consumer,East,Technology
78,2015-01-31,545.94,Second Class,Consumer,South,Furniture
78,2015-04-30,51.96,Second Class,Consumer,South,Furniture
78,2015-06-30,1545.31,Second Class,Consumer,South,Furniture
78,2015-08-31,329.5145,Second Class,Consumer,South,Furniture
78,2015-09-30,13.128,Second Class,Consumer,South,Furniture
78,2015-12-31,1914.104,Second Class,Consumer,South,Furniture
78,2016-01-31,4297.644,Second Class,Consumer,South,Furniture
78,2016-11-30,186.54,Second Class,Consumer,South,Furniture
78,2016-12-31,275.88,Second Class,Consumer,South,Furniture
78,2017-02-28,18.69,Second Class,Consumer,South,Furniture
78,2017-03-31,189.882,Second Class,Consumer,South,Furniture
78,2017-06-30,1266.86,Second Class,Consumer,South,Furniture
78,2017-08-31,225.296,Second Class,Consumer,South,Furniture
78,2017-09-30,368.97,Second Class,Consumer,South,Furniture
78,2017-10-31,290.98,Second Class,Consumer,South,Furniture
78,2017-11-30,1860.94,Second Class,Consumer,South,Furniture
78,2017-12-31,859.14,Second Class,Consumer,South,Furniture
78,2018-03-31,292.1,Second Class,Consumer,South,Furniture
78,2018-05-31,301.96,Second Class,Consumer,South,Furniture
78,2018-06-30,301.96,Second Class,Consumer,South,Furniture
78,2018-07-31,109.872,Second Class,Consumer,South,Furniture
78,2018-08-31,1030.324,Second Class,Consumer,South,Furniture
78,2018-10-31,77.952,Second Class,Consumer,South,Furniture
78,2018-11-30,28.272,Second Class,Consumer,South,Furniture
78,2018-12-31,2072.02,Second Class,Consumer,South,Furniture
79,2015-03-31,19.456,Second Class,Consumer,South,Office Supplies
79,2015-04-30,164.55,Second Class,Consumer,South,Office Supplies
79,2015-05-31,40.54,Second Class,Consumer,South,Office Supplies
79,2015-06-30,36.84,Second Class,Consumer,South,Office Supplies
79,2015-08-31,555.976,Second Class,Consumer,South,Office Supplies
79,2015-09-30,17.608,Second Class,Consumer,South,Office Supplies
79,2015-12-31,755.144,Second Class,Consumer,South,Office Supplies
79,2016-03-31,567.818,Second Class,Consumer,South,Office Supplies
79,2016-09-30,269.49,Second Class,Consumer,South,Office Supplies
79,2016-10-31,9.952,Second Class,Consumer,South,Office Supplies
79,2016-11-30,338.19,Second Class,Consumer,South,Office Supplies
79,2016-12-31,1792.9180000000001,Second Class,Consumer,South,Office Supplies
79,2017-02-28,36.4,Second Class,Consumer,South,Office Supplies
79,2017-03-31,871.8,Second Class,Consumer,South,Office Supplies
79,2017-04-30,81.2,Second Class,Consumer,South,Office Supplies
79,2017-05-31,198.894,Second Class,Consumer,South,Office Supplies
79,2017-06-30,227.85,Second Class,Consumer,South,Office Supplies
79,2017-08-31,21.503999999999998,Second Class,Consumer,South,Office Supplies
79,2017-09-30,400.98600000000005,Second Class,Consumer,South,Office Supplies
79,2017-10-31,180.1,Second Class,Consumer,South,Office Supplies
79,2017-11-30,50.269999999999996,Second Class,Consumer,South,Office Supplies
79,2017-12-31,584.82,Second Class,Consumer,South,Office Supplies
79,2018-03-31,376.59999999999997,Second Class,Consumer,South,Office Supplies
79,2018-05-31,25.92,Second Class,Consumer,South,Office Supplies
79,2018-06-30,180.66,Second Class,Consumer,South,Office Supplies
79,2018-07-31,39.216,Second Class,Consumer,South,Office Supplies
79,2018-08-31,476.696,Second Class,Consumer,South,Office Supplies
