ts_id,date,total,Region,State,Purpose
71,2014-06-30,0.0,Central Highlands,Victoria,Other
71,2014-09-30,0.0,Central Highlands,Victoria,Other
71,2014-12-31,3.5483183,Central Highlands,Victoria,Other
71,2015-03-31,3.3757303,Central Highlands,Victoria,Other
71,2015-06-30,0.0,Central Highlands,Victoria,Other
71,2015-09-30,1.4010975,Central Highlands,Victoria,Other
71,2015-12-31,1.1590734,Central Highlands,Victoria,Other
71,2016-03-31,4.5288892,Central Highlands,Victoria,Other
71,2016-06-30,2.5709365,Central Highlands,Victoria,Other
71,2016-09-30,1.2850704,Central Highlands,Victoria,Other
72,1997-12-31,47.1038602,Central Highlands,Victoria,Visiting
72,1998-03-31,20.7197809,Central Highlands,Victoria,Visiting
72,1998-06-30,16.5208658,Central Highlands,Victoria,Visiting
72,1998-09-30,31.6177882,Central Highlands,Victoria,Visiting
72,1998-12-31,27.9312322,Central Highlands,Victoria,Visiting
72,1999-03-31,23.0341716,Central Highlands,Victoria,Visiting
72,1999-06-30,21.8268014,Central Highlands,Victoria,Visiting
72,1999-09-30,32.5562726,Central Highlands,Victoria,Visiting
72,1999-12-31,23.1448663,Central Highlands,Victoria,Visiting
72,2000-03-31,29.6936509,Central Highlands,Victoria,Visiting
72,2000-06-30,25.4627161,Central Highlands,Victoria,Visiting
72,2000-09-30,23.3810137,Central Highlands,Victoria,Visiting
72,2000-12-31,28.6481198,Central Highlands,Victoria,Visiting
72,2001-03-31,16.8649927,Central Highlands,Victoria,Visiting
72,2001-06-30,18.25475,Central Highlands,Victoria,Visiting
72,2001-09-30,21.5874119,Central Highlands,Victoria,Visiting
72,2001-12-31,33.4063538,Central Highlands,Victoria,Visiting
72,2002-03-31,9.5424414,Central Highlands,Victoria,Visiting
72,2002-06-30,13.5210949,Central Highlands,Victoria,Visiting
72,2002-09-30,29.1377421,Central Highlands,Victoria,Visiting
72,2002-12-31,36.276087,Central Highlands,Victoria,Visiting
72,2003-03-31,46.1634214,Central Highlands,Victoria,Visiting
72,2003-06-30,10.6666372,Central Highlands,Victoria,Visiting
72,2003-09-30,15.1792242,Central Highlands,Victoria,Visiting
72,2003-12-31,54.9225361,Central Highlands,Victoria,Visiting
72,2004-03-31,39.9308435,Central Highlands,Victoria,Visiting
72,2004-06-30,10.2076199,Central Highlands,Victoria,Visiting
72,2004-09-30,17.8707949,Central Highlands,Victoria,Visiting
72,2004-12-31,7.1501236,Central Highlands,Victoria,Visiting
72,2005-03-31,26.5375058,Central Highlands,Victoria,Visiting
72,2005-06-30,16.9624041,Central Highlands,Victoria,Visiting
72,2005-09-30,15.098669,Central Highlands,Victoria,Visiting
72,2005-12-31,30.023392,Central Highlands,Victoria,Visiting
72,2006-03-31,20.238457,Central Highlands,Victoria,Visiting
72,2006-06-30,22.984265,Central Highlands,Victoria,Visiting
72,2006-09-30,25.016304,Central Highlands,Victoria,Visiting
72,2006-12-31,21.8536593,Central Highlands,Victoria,Visiting
72,2007-03-31,25.2519095,Central Highlands,Victoria,Visiting
72,2007-06-30,8.9459913,Central Highlands,Victoria,Visiting
72,2007-09-30,19.7210707,Central Highlands,Victoria,Visiting
72,2007-12-31,11.4400652,Central Highlands,Victoria,Visiting
72,2008-03-31,6.422707,Central Highlands,Victoria,Visiting
72,2008-06-30,15.518459,Central Highlands,Victoria,Visiting
72,2008-09-30,26.1939023,Central Highlands,Victoria,Visiting
72,2008-12-31,18.7841332,Central Highlands,Victoria,Visiting
72,2009-03-31,27.4359085,Central Highlands,Victoria,Visiting
72,2009-06-30,27.2945941,Central Highlands,Victoria,Visiting
72,2009-09-30,10.8045442,Central Highlands,Victoria,Visiting
72,2009-12-31,6.0902739,Central Highlands,Victoria,Visiting
72,2010-03-31,9.2090494,Central Highlands,Victoria,Visiting
72,2010-06-30,6.0636517,Central Highlands,Victoria,Visiting
72,2010-09-30,16.9823869,Central Highlands,Victoria,Visiting
72,2010-12-31,21.4126517,Central Highlands,Victoria,Visiting
72,2011-03-31,11.1425488,Central Highlands,Victoria,Visiting
72,2011-06-30,28.9509266,Central Highlands,Victoria,Visiting
72,2011-09-30,18.9477946,Central Highlands,Victoria,Visiting
72,2011-12-31,16.9898459,Central Highlands,Victoria,Visiting
72,2012-03-31,21.7439551,Central Highlands,Victoria,Visiting
72,2012-06-30,31.7963992,Central Highlands,Victoria,Visiting
72,2012-09-30,14.1596655,Central Highlands,Victoria,Visiting
72,2012-12-31,30.339825,Central Highlands,Victoria,Visiting
72,2013-03-31,27.9833772,Central Highlands,Victoria,Visiting
72,2013-06-30,24.9351682,Central Highlands,Victoria,Visiting
72,2013-09-30,10.3862433,Central Highlands,Victoria,Visiting
72,2013-12-31,26.7544304,Central Highlands,Victoria,Visiting
72,2014-03-31,26.0793724,Central Highlands,Victoria,Visiting
72,2014-06-30,8.3969572,Central Highlands,Victoria,Visiting
72,2014-09-30,33.9956752,Central Highlands,Victoria,Visiting
72,2014-12-31,26.7978933,Central Highlands,Victoria,Visiting
72,2015-03-31,21.4107752,Central Highlands,Victoria,Visiting
72,2015-06-30,23.243018,Central Highlands,Victoria,Visiting
72,2015-09-30,15.0197126,Central Highlands,Victoria,Visiting
72,2015-12-31,28.6891768,Central Highlands,Victoria,Visiting
72,2016-03-31,27.9553323,Central Highlands,Victoria,Visiting
72,2016-06-30,12.1962552,Central Highlands,Victoria,Visiting
72,2016-09-30,33.2784956,Central Highlands,Victoria,Visiting
73,1997-12-31,16.5216982,Central Murray,Victoria,Business
73,1998-03-31,21.1389167,Central Murray,Victoria,Business
73,1998-06-30,14.779264,Central Murray,Victoria,Business
73,1998-09-30,5.9556325,Central Murray,Victoria,Business
73,1998-12-31,8.4001828,Central Murray,Victoria,Business
73,1999-03-31,14.0813882,Central Murray,Victoria,Business
73,1999-06-30,46.4021194,Central Murray,Victoria,Business
73,1999-09-30,15.6804213,Central Murray,Victoria,Business
73,1999-12-31,9.8268162,Central Murray,Victoria,Business
73,2000-03-31,12.5138872,Central Murray,Victoria,Business
73,2000-06-30,43.5658568,Central Murray,Victoria,Business
73,2000-09-30,10.6540478,Central Murray,Victoria,Business
73,2000-12-31,6.8764126,Central Murray,Victoria,Business
73,2001-03-31,33.0801471,Central Murray,Victoria,Business
73,2001-06-30,25.0350309,Central Murray,Victoria,Business
73,2001-09-30,14.1504111,Central Murray,Victoria,Business
73,2001-12-31,13.164113,Central Murray,Victoria,Business
73,2002-03-31,24.6573955,Central Murray,Victoria,Business
73,2002-06-30,6.1156644,Central Murray,Victoria,Business
73,2002-09-30,14.1852367,Central Murray,Victoria,Business
73,2002-12-31,34.1055493,Central Murray,Victoria,Business
73,2003-03-31,8.3773034,Central Murray,Victoria,Business
73,2003-06-30,7.9515476,Central Murray,Victoria,Business
73,2003-09-30,21.8373398,Central Murray,Victoria,Business
73,2003-12-31,20.2613833,Central Murray,Victoria,Business
73,2004-03-31,30.6722736,Central Murray,Victoria,Business
73,2004-06-30,5.4459928,Central Murray,Victoria,Business
73,2004-09-30,8.8026264,Central Murray,Victoria,Business
73,2004-12-31,7.5422626,Central Murray,Victoria,Business
73,2005-03-31,14.1044566,Central Murray,Victoria,Business
73,2005-06-30,9.4033171,Central Murray,Victoria,Business
73,2005-09-30,6.4158419,Central Murray,Victoria,Business
73,2005-12-31,8.932128,Central Murray,Victoria,Business
73,2006-03-31,10.039722,Central Murray,Victoria,Business
73,2006-06-30,11.116241,Central Murray,Victoria,Business
73,2006-09-30,12.010092,Central Murray,Victoria,Business
73,2006-12-31,14.0261303,Central Murray,Victoria,Business
73,2007-03-31,49.6939527,Central Murray,Victoria,Business
73,2007-06-30,10.7514866,Central Murray,Victoria,Business
73,2007-09-30,14.4136991,Central Murray,Victoria,Business
73,2007-12-31,3.7932621,Central Murray,Victoria,Business
73,2008-03-31,8.5410231,Central Murray,Victoria,Business
73,2008-06-30,12.5685954,Central Murray,Victoria,Business
73,2008-09-30,13.2702062,Central Murray,Victoria,Business
73,2008-12-31,11.2843221,Central Murray,Victoria,Business
73,2009-03-31,14.1899503,Central Murray,Victoria,Business
73,2009-06-30,6.8256713,Central Murray,Victoria,Business
73,2009-09-30,3.7513421,Central Murray,Victoria,Business
73,2009-12-31,4.4656279,Central Murray,Victoria,Business
73,2010-03-31,2.6415063,Central Murray,Victoria,Business
73,2010-06-30,3.8641128,Central Murray,Victoria,Business
73,2010-09-30,5.3821161,Central Murray,Victoria,Business
73,2010-12-31,5.8785546,Central Murray,Victoria,Business
73,2011-03-31,4.6157644,Central Murray,Victoria,Business
73,2011-06-30,25.075618,Central Murray,Victoria,Business
73,2011-09-30,14.7394194,Central Murray,Victoria,Business
73,2011-12-31,3.789648,Central Murray,Victoria,Business
73,2012-03-31,14.9730075,Central Murray,Victoria,Business
73,2012-06-30,24.4135178,Central Murray,Victoria,Business
73,2012-09-30,5.972183,Central Murray,Victoria,Business
73,2012-12-31,4.2387591,Central Murray,Victoria,Business
73,2013-03-31,1.6435049,Central Murray,Victoria,Business
73,2013-06-30,28.9104614,Central Murray,Victoria,Business
73,2013-09-30,14.1253563,Central Murray,Victoria,Business
73,2013-12-31,6.1033397,Central Murray,Victoria,Business
73,2014-03-31,14.2511446,Central Murray,Victoria,Business
73,2014-06-30,19.8004067,Central Murray,Victoria,Business
73,2014-09-30,19.3896028,Central Murray,Victoria,Business
73,2014-12-31,15.8079892,Central Murray,Victoria,Business
73,2015-03-31,4.0902976,Central Murray,Victoria,Business
73,2015-06-30,27.1828333,Central Murray,Victoria,Business
73,2015-09-30,17.1004554,Central Murray,Victoria,Business
73,2015-12-31,12.7448789,Central Murray,Victoria,Business
73,2016-03-31,14.2884105,Central Murray,Victoria,Business
73,2016-06-30,16.697819,Central Murray,Victoria,Business
73,2016-09-30,27.3166396,Central Murray,Victoria,Business
74,1997-12-31,136.8372995,Central Murray,Victoria,Holiday
74,1998-03-31,110.0529515,Central Murray,Victoria,Holiday
74,1998-06-30,65.5415586,Central Murray,Victoria,Holiday
74,1998-09-30,102.5462301,Central Murray,Victoria,Holiday
74,1998-12-31,142.3783382,Central Murray,Victoria,Holiday
74,1999-03-31,104.2850366,Central Murray,Victoria,Holiday
74,1999-06-30,104.6268883,Central Murray,Victoria,Holiday
74,1999-09-30,112.8393176,Central Murray,Victoria,Holiday
74,1999-12-31,186.1321134,Central Murray,Victoria,Holiday
74,2000-03-31,85.6211044,Central Murray,Victoria,Holiday
74,2000-06-30,69.1745837,Central Murray,Victoria,Holiday
74,2000-09-30,91.8642631,Central Murray,Victoria,Holiday
74,2000-12-31,186.5415454,Central Murray,Victoria,Holiday
74,2001-03-31,99.3631069,Central Murray,Victoria,Holiday
74,2001-06-30,124.147,Central Murray,Victoria,Holiday
74,2001-09-30,69.6777827,Central Murray,Victoria,Holiday
74,2001-12-31,145.1733278,Central Murray,Victoria,Holiday
74,2002-03-31,94.9539554,Central Murray,Victoria,Holiday
74,2002-06-30,61.8428766,Central Murray,Victoria,Holiday
74,2002-09-30,81.826926,Central Murray,Victoria,Holiday
74,2002-12-31,163.7775161,Central Murray,Victoria,Holiday
74,2003-03-31,169.7737288,Central Murray,Victoria,Holiday
74,2003-06-30,94.6032184,Central Murray,Victoria,Holiday
74,2003-09-30,94.8550045,Central Murray,Victoria,Holiday
74,2003-12-31,176.181212,Central Murray,Victoria,Holiday
74,2004-03-31,144.2858049,Central Murray,Victoria,Holiday
74,2004-06-30,80.5052888,Central Murray,Victoria,Holiday
74,2004-09-30,119.6976264,Central Murray,Victoria,Holiday
74,2004-12-31,181.3190349,Central Murray,Victoria,Holiday
74,2005-03-31,123.2328575,Central Murray,Victoria,Holiday
74,2005-06-30,78.5060248,Central Murray,Victoria,Holiday
74,2005-09-30,91.5679208,Central Murray,Victoria,Holiday
74,2005-12-31,100.7236,Central Murray,Victoria,Holiday
74,2006-03-31,105.633389,Central Murray,Victoria,Holiday
74,2006-06-30,122.814214,Central Murray,Victoria,Holiday
74,2006-09-30,116.583993,Central Murray,Victoria,Holiday
74,2006-12-31,161.5475806,Central Murray,Victoria,Holiday
74,2007-03-31,99.0840968,Central Murray,Victoria,Holiday
74,2007-06-30,77.8792766,Central Murray,Victoria,Holiday
74,2007-09-30,130.2103764,Central Murray,Victoria,Holiday
74,2007-12-31,173.5454097,Central Murray,Victoria,Holiday
74,2008-03-31,110.1872414,Central Murray,Victoria,Holiday
74,2008-06-30,67.2333189,Central Murray,Victoria,Holiday
74,2008-09-30,72.2250813,Central Murray,Victoria,Holiday
74,2008-12-31,151.4532296,Central Murray,Victoria,Holiday
74,2009-03-31,100.7915852,Central Murray,Victoria,Holiday
74,2009-06-30,68.636646,Central Murray,Victoria,Holiday
74,2009-09-30,128.47965,Central Murray,Victoria,Holiday
74,2009-12-31,115.0159448,Central Murray,Victoria,Holiday
74,2010-03-31,83.5106117,Central Murray,Victoria,Holiday
74,2010-06-30,80.5760846,Central Murray,Victoria,Holiday
74,2010-09-30,88.1540824,Central Murray,Victoria,Holiday
74,2010-12-31,80.9539703,Central Murray,Victoria,Holiday
74,2011-03-31,85.4549486,Central Murray,Victoria,Holiday
74,2011-06-30,69.3186441,Central Murray,Victoria,Holiday
74,2011-09-30,89.6058725,Central Murray,Victoria,Holiday
74,2011-12-31,139.2526012,Central Murray,Victoria,Holiday
74,2012-03-31,90.5620473,Central Murray,Victoria,Holiday
74,2012-06-30,60.1644009,Central Murray,Victoria,Holiday
74,2012-09-30,116.018191,Central Murray,Victoria,Holiday
74,2012-12-31,117.8081393,Central Murray,Victoria,Holiday
74,2013-03-31,141.8763173,Central Murray,Victoria,Holiday
74,2013-06-30,85.1219186,Central Murray,Victoria,Holiday
74,2013-09-30,95.6318106,Central Murray,Victoria,Holiday
74,2013-12-31,131.5192333,Central Murray,Victoria,Holiday
74,2014-03-31,131.262186,Central Murray,Victoria,Holiday
74,2014-06-30,77.3111452,Central Murray,Victoria,Holiday
74,2014-09-30,77.2653709,Central Murray,Victoria,Holiday
74,2014-12-31,137.7514733,Central Murray,Victoria,Holiday
74,2015-03-31,95.9599129,Central Murray,Victoria,Holiday
74,2015-06-30,87.1318051,Central Murray,Victoria,Holiday
74,2015-09-30,127.9800997,Central Murray,Victoria,Holiday
74,2015-12-31,139.9263783,Central Murray,Victoria,Holiday
74,2016-03-31,66.4509453,Central Murray,Victoria,Holiday
74,2016-06-30,89.2596289,Central Murray,Victoria,Holiday
74,2016-09-30,122.8890369,Central Murray,Victoria,Holiday
75,1997-12-31,0.0,Central Murray,Victoria,Other
75,1998-03-31,2.9829941,Central Murray,Victoria,Other
75,1998-06-30,1.3793973,Central Murray,Victoria,Other
75,1998-09-30,2.3840923,Central Murray,Victoria,Other
75,1998-12-31,0.0,Central Murray,Victoria,Other
75,1999-03-31,4.4697364,Central Murray,Victoria,Other
75,1999-06-30,2.6587449,Central Murray,Victoria,Other
75,1999-09-30,9.9958334,Central Murray,Victoria,Other
75,1999-12-31,5.4874524,Central Murray,Victoria,Other
75,2000-03-31,5.2027966,Central Murray,Victoria,Other
75,2000-06-30,6.9625891,Central Murray,Victoria,Other
75,2000-09-30,0.0,Central Murray,Victoria,Other
75,2000-12-31,5.9153013,Central Murray,Victoria,Other
75,2001-03-31,6.863037,Central Murray,Victoria,Other
75,2001-06-30,0.0,Central Murray,Victoria,Other
75,2001-09-30,5.3045491,Central Murray,Victoria,Other
75,2001-12-31,0.0,Central Murray,Victoria,Other
75,2002-03-31,2.133152,Central Murray,Victoria,Other
75,2002-06-30,9.605771,Central Murray,Victoria,Other
75,2002-09-30,1.7332421,Central Murray,Victoria,Other
75,2002-12-31,2.1623873,Central Murray,Victoria,Other
75,2003-03-31,4.6151988,Central Murray,Victoria,Other
75,2003-06-30,7.4374488,Central Murray,Victoria,Other
75,2003-09-30,6.1408817,Central Murray,Victoria,Other
75,2003-12-31,1.7316468,Central Murray,Victoria,Other
75,2004-03-31,0.0,Central Murray,Victoria,Other
75,2004-06-30,0.0,Central Murray,Victoria,Other
75,2004-09-30,2.0444664,Central Murray,Victoria,Other
75,2004-12-31,3.4759081,Central Murray,Victoria,Other
75,2005-03-31,3.1214728,Central Murray,Victoria,Other
75,2005-06-30,2.7617783,Central Murray,Victoria,Other
75,2005-09-30,5.1089396,Central Murray,Victoria,Other
75,2005-12-31,6.365479,Central Murray,Victoria,Other
75,2006-03-31,10.464526,Central Murray,Victoria,Other
75,2006-06-30,1.681282,Central Murray,Victoria,Other
75,2006-09-30,4.224852,Central Murray,Victoria,Other
75,2006-12-31,1.2597312,Central Murray,Victoria,Other
75,2007-03-31,4.2590119,Central Murray,Victoria,Other
75,2007-06-30,2.0128707,Central Murray,Victoria,Other
75,2007-09-30,7.0685465,Central Murray,Victoria,Other
75,2007-12-31,0.927894,Central Murray,Victoria,Other
75,2008-03-31,2.8037769,Central Murray,Victoria,Other
75,2008-06-30,6.6914063,Central Murray,Victoria,Other
75,2008-09-30,2.7242824,Central Murray,Victoria,Other
75,2008-12-31,13.5755419,Central Murray,Victoria,Other
75,2009-03-31,0.0,Central Murray,Victoria,Other
75,2009-06-30,4.294532,Central Murray,Victoria,Other
75,2009-09-30,0.0,Central Murray,Victoria,Other
75,2009-12-31,6.1810873,Central Murray,Victoria,Other
75,2010-03-31,0.0,Central Murray,Victoria,Other
75,2010-06-30,2.7253019,Central Murray,Victoria,Other
75,2010-09-30,5.1303137,Central Murray,Victoria,Other
75,2010-12-31,0.0,Central Murray,Victoria,Other
75,2011-03-31,0.0,Central Murray,Victoria,Other
75,2011-06-30,0.0,Central Murray,Victoria,Other
75,2011-09-30,2.0021101,Central Murray,Victoria,Other
75,2011-12-31,0.0,Central Murray,Victoria,Other
75,2012-03-31,6.9367801,Central Murray,Victoria,Other
75,2012-06-30,0.0,Central Murray,Victoria,Other
75,2012-09-30,8.9177264,Central Murray,Victoria,Other
75,2012-12-31,4.1297571,Central Murray,Victoria,Other
75,2013-03-31,6.4036279,Central Murray,Victoria,Other
75,2013-06-30,0.0,Central Murray,Victoria,Other
75,2013-09-30,0.0,Central Murray,Victoria,Other
75,2013-12-31,0.5837737,Central Murray,Victoria,Other
75,2014-03-31,5.261039,Central Murray,Victoria,Other
75,2014-06-30,2.7902097,Central Murray,Victoria,Other
75,2014-09-30,10.008267,Central Murray,Victoria,Other
75,2014-12-31,2.2525635,Central Murray,Victoria,Other
75,2015-03-31,1.2462095,Central Murray,Victoria,Other
75,2015-06-30,2.077171,Central Murray,Victoria,Other
75,2015-09-30,8.0989976,Central Murray,Victoria,Other
75,2015-12-31,3.5600335,Central Murray,Victoria,Other
75,2016-03-31,10.4573113,Central Murray,Victoria,Other
75,2016-06-30,4.8322557,Central Murray,Victoria,Other
75,2016-09-30,5.9182928,Central Murray,Victoria,Other
76,1997-12-31,42.9397239,Central Murray,Victoria,Visiting
76,1998-03-31,63.9868787,Central Murray,Victoria,Visiting
76,1998-06-30,31.2719121,Central Murray,Victoria,Visiting
76,1998-09-30,109.8684337,Central Murray,Victoria,Visiting
76,1998-12-31,60.1849374,Central Murray,Victoria,Visiting
76,1999-03-31,22.1667093,Central Murray,Victoria,Visiting
76,1999-06-30,50.4383739,Central Murray,Victoria,Visiting
76,1999-09-30,36.2154041,Central Murray,Victoria,Visiting
76,1999-12-31,63.7091436,Central Murray,Victoria,Visiting
76,2000-03-31,41.3923514,Central Murray,Victoria,Visiting
76,2000-06-30,31.1455237,Central Murray,Victoria,Visiting
76,2000-09-30,37.5338735,Central Murray,Victoria,Visiting
76,2000-12-31,68.3946814,Central Murray,Victoria,Visiting
76,2001-03-31,71.8210154,Central Murray,Victoria,Visiting
76,2001-06-30,33.6682931,Central Murray,Victoria,Visiting
76,2001-09-30,77.1620957,Central Murray,Victoria,Visiting
76,2001-12-31,46.3466596,Central Murray,Victoria,Visiting
76,2002-03-31,56.6188901,Central Murray,Victoria,Visiting
76,2002-06-30,54.3577986,Central Murray,Victoria,Visiting
76,2002-09-30,54.8869146,Central Murray,Victoria,Visiting
76,2002-12-31,51.7902069,Central Murray,Victoria,Visiting
76,2003-03-31,58.662191,Central Murray,Victoria,Visiting
76,2003-06-30,59.3984677,Central Murray,Victoria,Visiting
76,2003-09-30,51.1115061,Central Murray,Victoria,Visiting
76,2003-12-31,85.5584349,Central Murray,Victoria,Visiting
76,2004-03-31,71.833382,Central Murray,Victoria,Visiting
76,2004-06-30,64.1156508,Central Murray,Victoria,Visiting
76,2004-09-30,46.0283729,Central Murray,Victoria,Visiting
76,2004-12-31,72.766233,Central Murray,Victoria,Visiting
76,2005-03-31,72.090057,Central Murray,Victoria,Visiting
76,2005-06-30,49.9169219,Central Murray,Victoria,Visiting
76,2005-09-30,51.9914102,Central Murray,Victoria,Visiting
76,2005-12-31,69.360594,Central Murray,Victoria,Visiting
76,2006-03-31,66.451808,Central Murray,Victoria,Visiting
76,2006-06-30,72.322559,Central Murray,Victoria,Visiting
76,2006-09-30,47.177184,Central Murray,Victoria,Visiting
76,2006-12-31,34.4611706,Central Murray,Victoria,Visiting
76,2007-03-31,56.3105678,Central Murray,Victoria,Visiting
76,2007-06-30,45.4300475,Central Murray,Victoria,Visiting
76,2007-09-30,49.1308645,Central Murray,Victoria,Visiting
76,2007-12-31,50.6314431,Central Murray,Victoria,Visiting
76,2008-03-31,57.4160309,Central Murray,Victoria,Visiting
76,2008-06-30,39.5717971,Central Murray,Victoria,Visiting
76,2008-09-30,56.0833044,Central Murray,Victoria,Visiting
76,2008-12-31,35.393455,Central Murray,Victoria,Visiting
76,2009-03-31,27.4945213,Central Murray,Victoria,Visiting
76,2009-06-30,46.9379548,Central Murray,Victoria,Visiting
76,2009-09-30,47.3018613,Central Murray,Victoria,Visiting
76,2009-12-31,35.6225012,Central Murray,Victoria,Visiting
76,2010-03-31,45.4570975,Central Murray,Victoria,Visiting
76,2010-06-30,34.1252322,Central Murray,Victoria,Visiting
76,2010-09-30,61.533837,Central Murray,Victoria,Visiting
76,2010-12-31,67.0407503,Central Murray,Victoria,Visiting
76,2011-03-31,64.472354,Central Murray,Victoria,Visiting
76,2011-06-30,42.8043151,Central Murray,Victoria,Visiting
76,2011-09-30,74.678893,Central Murray,Victoria,Visiting
76,2011-12-31,47.7064594,Central Murray,Victoria,Visiting
76,2012-03-31,47.7482675,Central Murray,Victoria,Visiting
76,2012-06-30,37.1979795,Central Murray,Victoria,Visiting
76,2012-09-30,41.6546986,Central Murray,Victoria,Visiting
76,2012-12-31,47.0909395,Central Murray,Victoria,Visiting
76,2013-03-31,39.1497602,Central Murray,Victoria,Visiting
76,2013-06-30,50.5877916,Central Murray,Victoria,Visiting
76,2013-09-30,58.6430455,Central Murray,Victoria,Visiting
76,2013-12-31,79.51686,Central Murray,Victoria,Visiting
76,2014-03-31,61.4948394,Central Murray,Victoria,Visiting
76,2014-06-30,80.3018848,Central Murray,Victoria,Visiting
76,2014-09-30,61.0812917,Central Murray,Victoria,Visiting
76,2014-12-31,66.1028179,Central Murray,Victoria,Visiting
76,2015-03-31,52.9456992,Central Murray,Victoria,Visiting
76,2015-06-30,58.6667694,Central Murray,Victoria,Visiting
76,2015-09-30,73.6848654,Central Murray,Victoria,Visiting
76,2015-12-31,43.676311,Central Murray,Victoria,Visiting
76,2016-03-31,33.9307784,Central Murray,Victoria,Visiting
76,2016-06-30,72.2246243,Central Murray,Victoria,Visiting
76,2016-09-30,67.1894414,Central Murray,Victoria,Visiting
77,1997-12-31,99.832452,Central NSW,New South Wales,Business
77,1998-03-31,152.579846,Central NSW,New South Wales,Business
77,1998-06-30,99.7700754,Central NSW,New South Wales,Business
77,1998-09-30,136.6599771,Central NSW,New South Wales,Business
77,1998-12-31,56.9351,Central NSW,New South Wales,Business
77,1999-03-31,82.6319611,Central NSW,New South Wales,Business
77,1999-06-30,83.1314397,Central NSW,New South Wales,Business
77,1999-09-30,61.3257605,Central NSW,New South Wales,Business
77,1999-12-31,90.4586427,Central NSW,New South Wales,Business
77,2000-03-31,129.2496655,Central NSW,New South Wales,Business
77,2000-06-30,88.3184169,Central NSW,New South Wales,Business
77,2000-09-30,140.0782312,Central NSW,New South Wales,Business
77,2000-12-31,69.2208029,Central NSW,New South Wales,Business
77,2001-03-31,86.2001079,Central NSW,New South Wales,Business
77,2001-06-30,120.1315873,Central NSW,New South Wales,Business
77,2001-09-30,82.1456867,Central NSW,New South Wales,Business
77,2001-12-31,98.5088822,Central NSW,New South Wales,Business
77,2002-03-31,118.3955164,Central NSW,New South Wales,Business
77,2002-06-30,167.1409485,Central NSW,New South Wales,Business
77,2002-09-30,92.3641128,Central NSW,New South Wales,Business
77,2002-12-31,65.1289659,Central NSW,New South Wales,Business
77,2003-03-31,118.5155274,Central NSW,New South Wales,Business
77,2003-06-30,123.7191391,Central NSW,New South Wales,Business
77,2003-09-30,68.5506463,Central NSW,New South Wales,Business
77,2003-12-31,66.3424581,Central NSW,New South Wales,Business
77,2004-03-31,98.4228111,Central NSW,New South Wales,Business
77,2004-06-30,123.5008726,Central NSW,New South Wales,Business
77,2004-09-30,85.9388724,Central NSW,New South Wales,Business
77,2004-12-31,72.7518492,Central NSW,New South Wales,Business
77,2005-03-31,73.2200781,Central NSW,New South Wales,Business
77,2005-06-30,79.644004,Central NSW,New South Wales,Business
77,2005-09-30,107.534824,Central NSW,New South Wales,Business
77,2005-12-31,74.351889,Central NSW,New South Wales,Business
77,2006-03-31,67.415514,Central NSW,New South Wales,Business
77,2006-06-30,71.392079,Central NSW,New South Wales,Business
77,2006-09-30,56.024018,Central NSW,New South Wales,Business
77,2006-12-31,62.6272587,Central NSW,New South Wales,Business
77,2007-03-31,84.6243217,Central NSW,New South Wales,Business
77,2007-06-30,97.0113383,Central NSW,New South Wales,Business
77,2007-09-30,75.5316146,Central NSW,New South Wales,Business
77,2007-12-31,93.001228,Central NSW,New South Wales,Business
77,2008-03-31,93.1386306,Central NSW,New South Wales,Business
77,2008-06-30,82.080274,Central NSW,New South Wales,Business
77,2008-09-30,80.9019565,Central NSW,New South Wales,Business
77,2008-12-31,47.229181,Central NSW,New South Wales,Business
77,2009-03-31,81.2344901,Central NSW,New South Wales,Business
77,2009-06-30,94.090973,Central NSW,New South Wales,Business
77,2009-09-30,66.7347253,Central NSW,New South Wales,Business
77,2009-12-31,56.0234503,Central NSW,New South Wales,Business
77,2010-03-31,68.0939441,Central NSW,New South Wales,Business
77,2010-06-30,111.9774499,Central NSW,New South Wales,Business
77,2010-09-30,38.497708,Central NSW,New South Wales,Business
77,2010-12-31,48.2917576,Central NSW,New South Wales,Business
77,2011-03-31,84.6492622,Central NSW,New South Wales,Business
77,2011-06-30,106.7746042,Central NSW,New South Wales,Business
77,2011-09-30,116.7211257,Central NSW,New South Wales,Business
77,2011-12-31,80.1424167,Central NSW,New South Wales,Business
77,2012-03-31,118.9619081,Central NSW,New South Wales,Business
77,2012-06-30,75.9860203,Central NSW,New South Wales,Business
77,2012-09-30,69.4461722,Central NSW,New South Wales,Business
77,2012-12-31,38.4214424,Central NSW,New South Wales,Business
77,2013-03-31,105.7243414,Central NSW,New South Wales,Business
77,2013-06-30,98.2057034,Central NSW,New South Wales,Business
77,2013-09-30,113.9043182,Central NSW,New South Wales,Business
77,2013-12-31,73.6733812,Central NSW,New South Wales,Business
77,2014-03-31,142.4717434,Central NSW,New South Wales,Business
77,2014-06-30,107.0530866,Central NSW,New South Wales,Business
77,2014-09-30,133.6129442,Central NSW,New South Wales,Business
77,2014-12-31,49.1606832,Central NSW,New South Wales,Business
77,2015-03-31,117.1843062,Central NSW,New South Wales,Business
77,2015-06-30,102.8318672,Central NSW,New South Wales,Business
77,2015-09-30,114.122841,Central NSW,New South Wales,Business
77,2015-12-31,105.262351,Central NSW,New South Wales,Business
77,2016-03-31,81.7780417,Central NSW,New South Wales,Business
