ts_id,date,total,State,Gender,Legal,Indigenous
10,2013-12-31,150,NSW,Female,Remanded,Non-ATSI
10,2014-03-31,168,NSW,Female,Remanded,Non-ATSI
10,2014-06-30,174,NSW,Female,Remanded,Non-ATSI
10,2014-09-30,151,NSW,Female,Remanded,Non-ATSI
10,2014-12-31,151,NSW,Female,Remanded,Non-ATSI
10,2015-03-31,203,NSW,Female,Remanded,Non-ATSI
10,2015-06-30,197,NSW,Female,Remanded,Non-ATSI
10,2015-09-30,203,NSW,Female,Remanded,Non-ATSI
10,2015-12-31,208,NSW,Female,Remanded,Non-ATSI
10,2016-03-31,242,NSW,Female,Remanded,Non-ATSI
10,2016-06-30,282,NSW,Female,Remanded,Non-ATSI
10,2016-09-30,298,NSW,Female,Remanded,Non-ATSI
10,2016-12-31,300,NSW,Female,Remanded,Non-ATSI
11,2005-03-31,145,NSW,Female,Sentenced,ATSI
11,2005-06-30,135,NSW,Female,Sentenced,ATSI
11,2005-09-30,123,NSW,Female,Sentenced,ATSI
11,2005-12-31,129,NSW,Female,Sentenced,ATSI
11,2006-03-31,120,NSW,Female,Sentenced,ATSI
11,2006-06-30,137,NSW,Female,Sentenced,ATSI
11,2006-09-30,153,NSW,Female,Sentenced,ATSI
11,2006-12-31,139,NSW,Female,Sentenced,ATSI
11,2007-03-31,134,NSW,Female,Sentenced,ATSI
11,2007-06-30,150,NSW,Female,Sentenced,ATSI
11,2007-09-30,155,NSW,Female,Sentenced,ATSI
11,2007-12-31,149,NSW,Female,Sentenced,ATSI
11,2008-03-31,146,NSW,Female,Sentenced,ATSI
11,2008-06-30,162,NSW,Female,Sentenced,ATSI
11,2008-09-30,165,NSW,Female,Sentenced,ATSI
11,2008-12-31,150,NSW,Female,Sentenced,ATSI
11,2009-03-31,156,NSW,Female,Sentenced,ATSI
11,2009-06-30,181,NSW,Female,Sentenced,ATSI
11,2009-09-30,171,NSW,Female,Sentenced,ATSI
11,2009-12-31,174,NSW,Female,Sentenced,ATSI
11,2010-03-31,163,NSW,Female,Sentenced,ATSI
11,2010-06-30,166,NSW,Female,Sentenced,ATSI
11,2010-09-30,155,NSW,Female,Sentenced,ATSI
11,2010-12-31,146,NSW,Female,Sentenced,ATSI
11,2011-03-31,134,NSW,Female,Sentenced,ATSI
11,2011-06-30,131,NSW,Female,Sentenced,ATSI
11,2011-09-30,132,NSW,Female,Sentenced,ATSI
11,2011-12-31,126,NSW,Female,Sentenced,ATSI
11,2012-03-31,132,NSW,Female,Sentenced,ATSI
11,2012-06-30,122,NSW,Female,Sentenced,ATSI
11,2012-09-30,120,NSW,Female,Sentenced,ATSI
11,2012-12-31,125,NSW,Female,Sentenced,ATSI
11,2013-03-31,116,NSW,Female,Sentenced,ATSI
11,2013-06-30,126,NSW,Female,Sentenced,ATSI
11,2013-09-30,129,NSW,Female,Sentenced,ATSI
11,2013-12-31,134,NSW,Female,Sentenced,ATSI
11,2014-03-31,155,NSW,Female,Sentenced,ATSI
11,2014-06-30,164,NSW,Female,Sentenced,ATSI
11,2014-09-30,172,NSW,Female,Sentenced,ATSI
11,2014-12-31,167,NSW,Female,Sentenced,ATSI
11,2015-03-31,160,NSW,Female,Sentenced,ATSI
11,2015-06-30,181,NSW,Female,Sentenced,ATSI
11,2015-09-30,188,NSW,Female,Sentenced,ATSI
11,2015-12-31,195,NSW,Female,Sentenced,ATSI
11,2016-03-31,177,NSW,Female,Sentenced,ATSI
11,2016-06-30,177,NSW,Female,Sentenced,ATSI
11,2016-09-30,196,NSW,Female,Sentenced,ATSI
11,2016-12-31,217,NSW,Female,Sentenced,ATSI
12,2005-03-31,323,NSW,Female,Sentenced,Non-ATSI
12,2005-06-30,326,NSW,Female,Sentenced,Non-ATSI
12,2005-09-30,314,NSW,Female,Sentenced,Non-ATSI
12,2005-12-31,328,NSW,Female,Sentenced,Non-ATSI
12,2006-03-31,332,NSW,Female,Sentenced,Non-ATSI
12,2006-06-30,326,NSW,Female,Sentenced,Non-ATSI
12,2006-09-30,331,NSW,Female,Sentenced,Non-ATSI
12,2006-12-31,337,NSW,Female,Sentenced,Non-ATSI
12,2007-03-31,329,NSW,Female,Sentenced,Non-ATSI
12,2007-06-30,338,NSW,Female,Sentenced,Non-ATSI
12,2007-09-30,315,NSW,Female,Sentenced,Non-ATSI
12,2007-12-31,318,NSW,Female,Sentenced,Non-ATSI
12,2008-03-31,297,NSW,Female,Sentenced,Non-ATSI
12,2008-06-30,323,NSW,Female,Sentenced,Non-ATSI
12,2008-09-30,349,NSW,Female,Sentenced,Non-ATSI
12,2008-12-31,374,NSW,Female,Sentenced,Non-ATSI
12,2009-03-31,355,NSW,Female,Sentenced,Non-ATSI
12,2009-06-30,350,NSW,Female,Sentenced,Non-ATSI
12,2009-09-30,375,NSW,Female,Sentenced,Non-ATSI
12,2009-12-31,388,NSW,Female,Sentenced,Non-ATSI
12,2010-03-31,377,NSW,Female,Sentenced,Non-ATSI
12,2010-06-30,392,NSW,Female,Sentenced,Non-ATSI
12,2010-09-30,400,NSW,Female,Sentenced,Non-ATSI
12,2010-12-31,399,NSW,Female,Sentenced,Non-ATSI
12,2011-03-31,367,NSW,Female,Sentenced,Non-ATSI
12,2011-06-30,357,NSW,Female,Sentenced,Non-ATSI
12,2011-09-30,355,NSW,Female,Sentenced,Non-ATSI
12,2011-12-31,329,NSW,Female,Sentenced,Non-ATSI
12,2012-03-31,306,NSW,Female,Sentenced,Non-ATSI
12,2012-06-30,314,NSW,Female,Sentenced,Non-ATSI
12,2012-09-30,319,NSW,Female,Sentenced,Non-ATSI
12,2012-12-31,314,NSW,Female,Sentenced,Non-ATSI
12,2013-03-31,333,NSW,Female,Sentenced,Non-ATSI
12,2013-06-30,341,NSW,Female,Sentenced,Non-ATSI
12,2013-09-30,331,NSW,Female,Sentenced,Non-ATSI
12,2013-12-31,326,NSW,Female,Sentenced,Non-ATSI
12,2014-03-31,322,NSW,Female,Sentenced,Non-ATSI
12,2014-06-30,334,NSW,Female,Sentenced,Non-ATSI
12,2014-09-30,330,NSW,Female,Sentenced,Non-ATSI
12,2014-12-31,330,NSW,Female,Sentenced,Non-ATSI
12,2015-03-31,333,NSW,Female,Sentenced,Non-ATSI
12,2015-06-30,362,NSW,Female,Sentenced,Non-ATSI
12,2015-09-30,387,NSW,Female,Sentenced,Non-ATSI
12,2015-12-31,375,NSW,Female,Sentenced,Non-ATSI
12,2016-03-31,375,NSW,Female,Sentenced,Non-ATSI
12,2016-06-30,349,NSW,Female,Sentenced,Non-ATSI
12,2016-09-30,346,NSW,Female,Sentenced,Non-ATSI
12,2016-12-31,370,NSW,Female,Sentenced,Non-ATSI
13,2005-03-31,355,NSW,Male,Remanded,ATSI
13,2005-06-30,351,NSW,Male,Remanded,ATSI
13,2005-09-30,324,NSW,Male,Remanded,ATSI
13,2005-12-31,334,NSW,Male,Remanded,ATSI
13,2006-03-31,391,NSW,Male,Remanded,ATSI
13,2006-06-30,402,NSW,Male,Remanded,ATSI
13,2006-09-30,365,NSW,Male,Remanded,ATSI
13,2006-12-31,378,NSW,Male,Remanded,ATSI
13,2007-03-31,389,NSW,Male,Remanded,ATSI
13,2007-06-30,397,NSW,Male,Remanded,ATSI
13,2007-09-30,385,NSW,Male,Remanded,ATSI
13,2007-12-31,401,NSW,Male,Remanded,ATSI
13,2008-03-31,455,NSW,Male,Remanded,ATSI
13,2008-06-30,442,NSW,Male,Remanded,ATSI
13,2008-09-30,413,NSW,Male,Remanded,ATSI
13,2008-12-31,431,NSW,Male,Remanded,ATSI
13,2009-03-31,506,NSW,Male,Remanded,ATSI
13,2009-06-30,491,NSW,Male,Remanded,ATSI
13,2009-09-30,473,NSW,Male,Remanded,ATSI
13,2009-12-31,445,NSW,Male,Remanded,ATSI
13,2010-03-31,472,NSW,Male,Remanded,ATSI
13,2010-06-30,522,NSW,Male,Remanded,ATSI
13,2010-09-30,470,NSW,Male,Remanded,ATSI
13,2010-12-31,430,NSW,Male,Remanded,ATSI
13,2011-03-31,486,NSW,Male,Remanded,ATSI
13,2011-06-30,525,NSW,Male,Remanded,ATSI
13,2011-09-30,517,NSW,Male,Remanded,ATSI
13,2011-12-31,508,NSW,Male,Remanded,ATSI
13,2012-03-31,527,NSW,Male,Remanded,ATSI
13,2012-06-30,499,NSW,Male,Remanded,ATSI
13,2012-09-30,457,NSW,Male,Remanded,ATSI
13,2012-12-31,511,NSW,Male,Remanded,ATSI
13,2013-03-31,596,NSW,Male,Remanded,ATSI
13,2013-06-30,600,NSW,Male,Remanded,ATSI
13,2013-09-30,554,NSW,Male,Remanded,ATSI
13,2013-12-31,563,NSW,Male,Remanded,ATSI
13,2014-03-31,656,NSW,Male,Remanded,ATSI
13,2014-06-30,623,NSW,Male,Remanded,ATSI
13,2014-09-30,553,NSW,Male,Remanded,ATSI
13,2014-12-31,552,NSW,Male,Remanded,ATSI
13,2015-03-31,681,NSW,Male,Remanded,ATSI
13,2015-06-30,741,NSW,Male,Remanded,ATSI
13,2015-09-30,776,NSW,Male,Remanded,ATSI
13,2015-12-31,784,NSW,Male,Remanded,ATSI
13,2016-03-31,820,NSW,Male,Remanded,ATSI
13,2016-06-30,837,NSW,Male,Remanded,ATSI
13,2016-09-30,810,NSW,Male,Remanded,ATSI
13,2016-12-31,813,NSW,Male,Remanded,ATSI
14,2005-03-31,1617,NSW,Male,Remanded,Non-ATSI
14,2005-06-30,1624,NSW,Male,Remanded,Non-ATSI
14,2005-09-30,1520,NSW,Male,Remanded,Non-ATSI
14,2005-12-31,1526,NSW,Male,Remanded,Non-ATSI
14,2006-03-31,1576,NSW,Male,Remanded,Non-ATSI
14,2006-06-30,1603,NSW,Male,Remanded,Non-ATSI
14,2006-09-30,1666,NSW,Male,Remanded,Non-ATSI
14,2006-12-31,1696,NSW,Male,Remanded,Non-ATSI
14,2007-03-31,1765,NSW,Male,Remanded,Non-ATSI
14,2007-06-30,1776,NSW,Male,Remanded,Non-ATSI
14,2007-09-30,1782,NSW,Male,Remanded,Non-ATSI
14,2007-12-31,1871,NSW,Male,Remanded,Non-ATSI
14,2008-03-31,1899,NSW,Male,Remanded,Non-ATSI
14,2008-06-30,1921,NSW,Male,Remanded,Non-ATSI
14,2008-09-30,1909,NSW,Male,Remanded,Non-ATSI
14,2008-12-31,1893,NSW,Male,Remanded,Non-ATSI
14,2009-03-31,1985,NSW,Male,Remanded,Non-ATSI
14,2009-06-30,1986,NSW,Male,Remanded,Non-ATSI
14,2009-09-30,2011,NSW,Male,Remanded,Non-ATSI
14,2009-12-31,1944,NSW,Male,Remanded,Non-ATSI
14,2010-03-31,2047,NSW,Male,Remanded,Non-ATSI
14,2010-06-30,2039,NSW,Male,Remanded,Non-ATSI
14,2010-09-30,1928,NSW,Male,Remanded,Non-ATSI
14,2010-12-31,1900,NSW,Male,Remanded,Non-ATSI
14,2011-03-31,2078,NSW,Male,Remanded,Non-ATSI
14,2011-06-30,2140,NSW,Male,Remanded,Non-ATSI
14,2011-09-30,2052,NSW,Male,Remanded,Non-ATSI
14,2011-12-31,2003,NSW,Male,Remanded,Non-ATSI
14,2012-03-31,1996,NSW,Male,Remanded,Non-ATSI
14,2012-06-30,1955,NSW,Male,Remanded,Non-ATSI
14,2012-09-30,1914,NSW,Male,Remanded,Non-ATSI
14,2012-12-31,1987,NSW,Male,Remanded,Non-ATSI
14,2013-03-31,2039,NSW,Male,Remanded,Non-ATSI
14,2013-06-30,2094,NSW,Male,Remanded,Non-ATSI
14,2013-09-30,2066,NSW,Male,Remanded,Non-ATSI
14,2013-12-31,2093,NSW,Male,Remanded,Non-ATSI
14,2014-03-31,2245,NSW,Male,Remanded,Non-ATSI
14,2014-06-30,2313,NSW,Male,Remanded,Non-ATSI
14,2014-09-30,2041,NSW,Male,Remanded,Non-ATSI
14,2014-12-31,2087,NSW,Male,Remanded,Non-ATSI
14,2015-03-31,2443,NSW,Male,Remanded,Non-ATSI
14,2015-06-30,2537,NSW,Male,Remanded,Non-ATSI
14,2015-09-30,2655,NSW,Male,Remanded,Non-ATSI
14,2015-12-31,2706,NSW,Male,Remanded,Non-ATSI
14,2016-03-31,2929,NSW,Male,Remanded,Non-ATSI
14,2016-06-30,3013,NSW,Male,Remanded,Non-ATSI
14,2016-09-30,3019,NSW,Male,Remanded,Non-ATSI
14,2016-12-31,3060,NSW,Male,Remanded,Non-ATSI
15,2005-03-31,1240,NSW,Male,Sentenced,ATSI
15,2005-06-30,1223,NSW,Male,Sentenced,ATSI
15,2005-09-30,1249,NSW,Male,Sentenced,ATSI
15,2005-12-31,1243,NSW,Male,Sentenced,ATSI
15,2006-03-31,1278,NSW,Male,Sentenced,ATSI
15,2006-06-30,1332,NSW,Male,Sentenced,ATSI
15,2006-09-30,1361,NSW,Male,Sentenced,ATSI
15,2006-12-31,1372,NSW,Male,Sentenced,ATSI
15,2007-03-31,1375,NSW,Male,Sentenced,ATSI
15,2007-06-30,1377,NSW,Male,Sentenced,ATSI
15,2007-09-30,1381,NSW,Male,Sentenced,ATSI
15,2007-12-31,1360,NSW,Male,Sentenced,ATSI
15,2008-03-31,1343,NSW,Male,Sentenced,ATSI
15,2008-06-30,1382,NSW,Male,Sentenced,ATSI
15,2008-09-30,1463,NSW,Male,Sentenced,ATSI
15,2008-12-31,1441,NSW,Male,Sentenced,ATSI
15,2009-03-31,1440,NSW,Male,Sentenced,ATSI
15,2009-06-30,1556,NSW,Male,Sentenced,ATSI
15,2009-09-30,1592,NSW,Male,Sentenced,ATSI
15,2009-12-31,1604,NSW,Male,Sentenced,ATSI
15,2010-03-31,1577,NSW,Male,Sentenced,ATSI
15,2010-06-30,1589,NSW,Male,Sentenced,ATSI
15,2010-09-30,1586,NSW,Male,Sentenced,ATSI
15,2010-12-31,1595,NSW,Male,Sentenced,ATSI
15,2011-03-31,1505,NSW,Male,Sentenced,ATSI
15,2011-06-30,1559,NSW,Male,Sentenced,ATSI
15,2011-09-30,1536,NSW,Male,Sentenced,ATSI
15,2011-12-31,1489,NSW,Male,Sentenced,ATSI
15,2012-03-31,1467,NSW,Male,Sentenced,ATSI
15,2012-06-30,1486,NSW,Male,Sentenced,ATSI
15,2012-09-30,1517,NSW,Male,Sentenced,ATSI
15,2012-12-31,1487,NSW,Male,Sentenced,ATSI
15,2013-03-31,1485,NSW,Male,Sentenced,ATSI
15,2013-06-30,1537,NSW,Male,Sentenced,ATSI
15,2013-09-30,1570,NSW,Male,Sentenced,ATSI
15,2013-12-31,1615,NSW,Male,Sentenced,ATSI
15,2014-03-31,1654,NSW,Male,Sentenced,ATSI
15,2014-06-30,1733,NSW,Male,Sentenced,ATSI
15,2014-09-30,1685,NSW,Male,Sentenced,ATSI
15,2014-12-31,1667,NSW,Male,Sentenced,ATSI
15,2015-03-31,1702,NSW,Male,Sentenced,ATSI
15,2015-06-30,1815,NSW,Male,Sentenced,ATSI
15,2015-09-30,1808,NSW,Male,Sentenced,ATSI
15,2015-12-31,1911,NSW,Male,Sentenced,ATSI
15,2016-03-31,1877,NSW,Male,Sentenced,ATSI
15,2016-06-30,1929,NSW,Male,Sentenced,ATSI
15,2016-09-30,1948,NSW,Male,Sentenced,ATSI
15,2016-12-31,1905,NSW,Male,Sentenced,ATSI
16,2005-03-31,5156,NSW,Male,Sentenced,Non-ATSI
16,2005-06-30,5249,NSW,Male,Sentenced,Non-ATSI
16,2005-09-30,5291,NSW,Male,Sentenced,Non-ATSI
16,2005-12-31,5259,NSW,Male,Sentenced,Non-ATSI
16,2006-03-31,5215,NSW,Male,Sentenced,Non-ATSI
16,2006-06-30,5262,NSW,Male,Sentenced,Non-ATSI
16,2006-09-30,5210,NSW,Male,Sentenced,Non-ATSI
16,2006-12-31,5289,NSW,Male,Sentenced,Non-ATSI
16,2007-03-31,5289,NSW,Male,Sentenced,Non-ATSI
16,2007-06-30,5384,NSW,Male,Sentenced,Non-ATSI
16,2007-09-30,5365,NSW,Male,Sentenced,Non-ATSI
16,2007-12-31,5262,NSW,Male,Sentenced,Non-ATSI
16,2008-03-31,5263,NSW,Male,Sentenced,Non-ATSI
16,2008-06-30,5321,NSW,Male,Sentenced,Non-ATSI
16,2008-09-30,5440,NSW,Male,Sentenced,Non-ATSI
16,2008-12-31,5434,NSW,Male,Sentenced,Non-ATSI
16,2009-03-31,5415,NSW,Male,Sentenced,Non-ATSI
16,2009-06-30,5586,NSW,Male,Sentenced,Non-ATSI
16,2009-09-30,5555,NSW,Male,Sentenced,Non-ATSI
16,2009-12-31,5586,NSW,Male,Sentenced,Non-ATSI
16,2010-03-31,5429,NSW,Male,Sentenced,Non-ATSI
16,2010-06-30,5502,NSW,Male,Sentenced,Non-ATSI
16,2010-09-30,5504,NSW,Male,Sentenced,Non-ATSI
16,2010-12-31,5437,NSW,Male,Sentenced,Non-ATSI
16,2011-03-31,5244,NSW,Male,Sentenced,Non-ATSI
16,2011-06-30,5204,NSW,Male,Sentenced,Non-ATSI
16,2011-09-30,5171,NSW,Male,Sentenced,Non-ATSI
16,2011-12-31,5159,NSW,Male,Sentenced,Non-ATSI
16,2012-03-31,5082,NSW,Male,Sentenced,Non-ATSI
16,2012-06-30,5142,NSW,Male,Sentenced,Non-ATSI
16,2012-09-30,5096,NSW,Male,Sentenced,Non-ATSI
16,2012-12-31,5082,NSW,Male,Sentenced,Non-ATSI
16,2013-03-31,5059,NSW,Male,Sentenced,Non-ATSI
16,2013-06-30,5105,NSW,Male,Sentenced,Non-ATSI
16,2013-09-30,5187,NSW,Male,Sentenced,Non-ATSI
16,2013-12-31,5310,NSW,Male,Sentenced,Non-ATSI
16,2014-03-31,5286,NSW,Male,Sentenced,Non-ATSI
16,2014-06-30,5472,NSW,Male,Sentenced,Non-ATSI
16,2014-09-30,5569,NSW,Male,Sentenced,Non-ATSI
16,2014-12-31,5564,NSW,Male,Sentenced,Non-ATSI
16,2015-03-31,5488,NSW,Male,Sentenced,Non-ATSI
16,2015-06-30,5678,NSW,Male,Sentenced,Non-ATSI
16,2015-09-30,5787,NSW,Male,Sentenced,Non-ATSI
16,2015-12-31,5904,NSW,Male,Sentenced,Non-ATSI
16,2016-03-31,5865,NSW,Male,Sentenced,Non-ATSI
16,2016-06-30,5924,NSW,Male,Sentenced,Non-ATSI
16,2016-09-30,5979,NSW,Male,Sentenced,Non-ATSI
16,2016-12-31,6014,NSW,Male,Sentenced,Non-ATSI
17,2005-03-31,10,NT,Female,Remanded,ATSI
17,2005-06-30,7,NT,Female,Remanded,ATSI
17,2005-09-30,5,NT,Female,Remanded,ATSI
17,2005-12-31,7,NT,Female,Remanded,ATSI
17,2006-03-31,9,NT,Female,Remanded,ATSI
17,2006-06-30,11,NT,Female,Remanded,ATSI
17,2006-09-30,10,NT,Female,Remanded,ATSI
17,2006-12-31,7,NT,Female,Remanded,ATSI
17,2007-03-31,11,NT,Female,Remanded,ATSI
17,2007-06-30,11,NT,Female,Remanded,ATSI
17,2007-09-30,9,NT,Female,Remanded,ATSI
17,2007-12-31,6,NT,Female,Remanded,ATSI
17,2008-03-31,9,NT,Female,Remanded,ATSI
17,2008-06-30,8,NT,Female,Remanded,ATSI
17,2008-09-30,14,NT,Female,Remanded,ATSI
17,2008-12-31,13,NT,Female,Remanded,ATSI
17,2009-03-31,12,NT,Female,Remanded,ATSI
17,2009-06-30,14,NT,Female,Remanded,ATSI
17,2009-09-30,8,NT,Female,Remanded,ATSI
17,2009-12-31,11,NT,Female,Remanded,ATSI
17,2010-03-31,14,NT,Female,Remanded,ATSI
17,2010-06-30,12,NT,Female,Remanded,ATSI
17,2010-09-30,12,NT,Female,Remanded,ATSI
17,2010-12-31,8,NT,Female,Remanded,ATSI
17,2011-03-31,13,NT,Female,Remanded,ATSI
17,2011-06-30,17,NT,Female,Remanded,ATSI
17,2011-09-30,16,NT,Female,Remanded,ATSI
17,2011-12-31,17,NT,Female,Remanded,ATSI
17,2012-03-31,18,NT,Female,Remanded,ATSI
17,2012-06-30,26,NT,Female,Remanded,ATSI
17,2012-09-30,26,NT,Female,Remanded,ATSI
17,2012-12-31,20,NT,Female,Remanded,ATSI
17,2013-03-31,30,NT,Female,Remanded,ATSI
17,2013-06-30,24,NT,Female,Remanded,ATSI
17,2013-09-30,27,NT,Female,Remanded,ATSI
17,2013-12-31,30,NT,Female,Remanded,ATSI
17,2014-03-31,41,NT,Female,Remanded,ATSI
17,2014-06-30,33,NT,Female,Remanded,ATSI
17,2014-09-30,40,NT,Female,Remanded,ATSI
17,2014-12-31,37,NT,Female,Remanded,ATSI
17,2015-03-31,47,NT,Female,Remanded,ATSI
17,2015-06-30,40,NT,Female,Remanded,ATSI
17,2015-09-30,37,NT,Female,Remanded,ATSI
17,2015-12-31,38,NT,Female,Remanded,ATSI
17,2016-03-31,44,NT,Female,Remanded,ATSI
17,2016-06-30,30,NT,Female,Remanded,ATSI
17,2016-09-30,31,NT,Female,Remanded,ATSI
17,2016-12-31,29,NT,Female,Remanded,ATSI
18,2005-03-31,3,NT,Female,Remanded,Non-ATSI
18,2005-06-30,3,NT,Female,Remanded,Non-ATSI
18,2005-09-30,3,NT,Female,Remanded,Non-ATSI
18,2005-12-31,3,NT,Female,Remanded,Non-ATSI
18,2006-03-31,3,NT,Female,Remanded,Non-ATSI
18,2006-06-30,2,NT,Female,Remanded,Non-ATSI
18,2006-09-30,1,NT,Female,Remanded,Non-ATSI
18,2006-12-31,0,NT,Female,Remanded,Non-ATSI
18,2007-03-31,0,NT,Female,Remanded,Non-ATSI
18,2007-06-30,1,NT,Female,Remanded,Non-ATSI
18,2007-09-30,0,NT,Female,Remanded,Non-ATSI
18,2007-12-31,2,NT,Female,Remanded,Non-ATSI
18,2008-03-31,2,NT,Female,Remanded,Non-ATSI
18,2008-06-30,2,NT,Female,Remanded,Non-ATSI
18,2008-09-30,2,NT,Female,Remanded,Non-ATSI
18,2008-12-31,2,NT,Female,Remanded,Non-ATSI
18,2009-03-31,3,NT,Female,Remanded,Non-ATSI
18,2009-06-30,2,NT,Female,Remanded,Non-ATSI
18,2009-09-30,1,NT,Female,Remanded,Non-ATSI
18,2009-12-31,1,NT,Female,Remanded,Non-ATSI
18,2010-03-31,1,NT,Female,Remanded,Non-ATSI
18,2010-06-30,0,NT,Female,Remanded,Non-ATSI
18,2010-09-30,1,NT,Female,Remanded,Non-ATSI
18,2010-12-31,1,NT,Female,Remanded,Non-ATSI
18,2011-03-31,2,NT,Female,Remanded,Non-ATSI
18,2011-06-30,3,NT,Female,Remanded,Non-ATSI
18,2011-09-30,2,NT,Female,Remanded,Non-ATSI
18,2011-12-31,4,NT,Female,Remanded,Non-ATSI
18,2012-03-31,1,NT,Female,Remanded,Non-ATSI
18,2012-06-30,3,NT,Female,Remanded,Non-ATSI
18,2012-09-30,4,NT,Female,Remanded,Non-ATSI
18,2012-12-31,3,NT,Female,Remanded,Non-ATSI
18,2013-03-31,1,NT,Female,Remanded,Non-ATSI
18,2013-06-30,2,NT,Female,Remanded,Non-ATSI
18,2013-09-30,4,NT,Female,Remanded,Non-ATSI
18,2013-12-31,6,NT,Female,Remanded,Non-ATSI
18,2014-03-31,7,NT,Female,Remanded,Non-ATSI
18,2014-06-30,4,NT,Female,Remanded,Non-ATSI
18,2014-09-30,3,NT,Female,Remanded,Non-ATSI
18,2014-12-31,4,NT,Female,Remanded,Non-ATSI
18,2015-03-31,6,NT,Female,Remanded,Non-ATSI
18,2015-06-30,10,NT,Female,Remanded,Non-ATSI
18,2015-09-30,6,NT,Female,Remanded,Non-ATSI
18,2015-12-31,13,NT,Female,Remanded,Non-ATSI
18,2016-03-31,6,NT,Female,Remanded,Non-ATSI
18,2016-06-30,10,NT,Female,Remanded,Non-ATSI
18,2016-09-30,12,NT,Female,Remanded,Non-ATSI
18,2016-12-31,9,NT,Female,Remanded,Non-ATSI
19,2005-03-31,8,NT,Female,Sentenced,ATSI
19,2005-06-30,15,NT,Female,Sentenced,ATSI
19,2005-09-30,13,NT,Female,Sentenced,ATSI
19,2005-12-31,12,NT,Female,Sentenced,ATSI
19,2006-03-31,14,NT,Female,Sentenced,ATSI
19,2006-06-30,14,NT,Female,Sentenced,ATSI
19,2006-09-30,13,NT,Female,Sentenced,ATSI
19,2006-12-31,12,NT,Female,Sentenced,ATSI
19,2007-03-31,21,NT,Female,Sentenced,ATSI
19,2007-06-30,21,NT,Female,Sentenced,ATSI
19,2007-09-30,24,NT,Female,Sentenced,ATSI
19,2007-12-31,26,NT,Female,Sentenced,ATSI
19,2008-03-31,25,NT,Female,Sentenced,ATSI
19,2008-06-30,24,NT,Female,Sentenced,ATSI
19,2008-09-30,25,NT,Female,Sentenced,ATSI
19,2008-12-31,27,NT,Female,Sentenced,ATSI
19,2009-03-31,23,NT,Female,Sentenced,ATSI
19,2009-06-30,28,NT,Female,Sentenced,ATSI
19,2009-09-30,26,NT,Female,Sentenced,ATSI
19,2009-12-31,27,NT,Female,Sentenced,ATSI
19,2010-03-31,28,NT,Female,Sentenced,ATSI
19,2010-06-30,31,NT,Female,Sentenced,ATSI
19,2010-09-30,30,NT,Female,Sentenced,ATSI
19,2010-12-31,32,NT,Female,Sentenced,ATSI
19,2011-03-31,33,NT,Female,Sentenced,ATSI
19,2011-06-30,33,NT,Female,Sentenced,ATSI
19,2011-09-30,35,NT,Female,Sentenced,ATSI
19,2011-12-31,31,NT,Female,Sentenced,ATSI
19,2012-03-31,36,NT,Female,Sentenced,ATSI
19,2012-06-30,49,NT,Female,Sentenced,ATSI
19,2012-09-30,44,NT,Female,Sentenced,ATSI
19,2012-12-31,56,NT,Female,Sentenced,ATSI
19,2013-03-31,52,NT,Female,Sentenced,ATSI
19,2013-06-30,66,NT,Female,Sentenced,ATSI
19,2013-09-30,67,NT,Female,Sentenced,ATSI
19,2013-12-31,66,NT,Female,Sentenced,ATSI
19,2014-03-31,62,NT,Female,Sentenced,ATSI
19,2014-06-30,65,NT,Female,Sentenced,ATSI
19,2014-09-30,59,NT,Female,Sentenced,ATSI
19,2014-12-31,66,NT,Female,Sentenced,ATSI
19,2015-03-31,76,NT,Female,Sentenced,ATSI
19,2015-06-30,83,NT,Female,Sentenced,ATSI
19,2015-09-30,88,NT,Female,Sentenced,ATSI
19,2015-12-31,84,NT,Female,Sentenced,ATSI
19,2016-03-31,78,NT,Female,Sentenced,ATSI
19,2016-06-30,76,NT,Female,Sentenced,ATSI
19,2016-09-30,70,NT,Female,Sentenced,ATSI
19,2016-12-31,64,NT,Female,Sentenced,ATSI
20,2005-03-31,4,NT,Female,Sentenced,Non-ATSI
20,2005-06-30,3,NT,Female,Sentenced,Non-ATSI
20,2005-09-30,3,NT,Female,Sentenced,Non-ATSI
20,2005-12-31,4,NT,Female,Sentenced,Non-ATSI
20,2006-03-31,3,NT,Female,Sentenced,Non-ATSI
20,2006-06-30,6,NT,Female,Sentenced,Non-ATSI
20,2006-09-30,10,NT,Female,Sentenced,Non-ATSI
20,2006-12-31,9,NT,Female,Sentenced,Non-ATSI
20,2007-03-31,7,NT,Female,Sentenced,Non-ATSI
20,2007-06-30,7,NT,Female,Sentenced,Non-ATSI
20,2007-09-30,5,NT,Female,Sentenced,Non-ATSI
20,2007-12-31,4,NT,Female,Sentenced,Non-ATSI
20,2008-03-31,5,NT,Female,Sentenced,Non-ATSI
20,2008-06-30,6,NT,Female,Sentenced,Non-ATSI
20,2008-09-30,6,NT,Female,Sentenced,Non-ATSI
20,2008-12-31,5,NT,Female,Sentenced,Non-ATSI
20,2009-03-31,8,NT,Female,Sentenced,Non-ATSI
20,2009-06-30,7,NT,Female,Sentenced,Non-ATSI
20,2009-09-30,9,NT,Female,Sentenced,Non-ATSI
20,2009-12-31,7,NT,Female,Sentenced,Non-ATSI
20,2010-03-31,7,NT,Female,Sentenced,Non-ATSI
